seed,trial,trial_seed,num_pubs,num_subs,brake_limit,sub_id,sub_lat,sub_lon,sub_broker,optimal_pub_id,optimal_dist,received,received_pub_id,received_dist,stretch,recall
42,5,47,20,50,4,44,-75.2394,46.5507,2,15,50.5343,1,15,50.5343,1,1
42,5,47,20,50,4,45,-44.7827,156.607,2,4,14.6664,1,4,14.6664,1,1
42,5,47,20,50,4,46,2.98347,-56.2092,1,11,14.3087,1,11,14.3087,1,1
42,5,47,20,50,4,47,-65.236,-72.0886,1,19,26.2014,1,19,26.2014,1,1
42,5,47,20,50,4,48,58.3541,96.1945,2,10,5.95521,1,10,5.95521,1,1
42,5,47,20,50,4,49,-24.008,-151.844,1,9,30.9393,1,9,30.9393,1,1
42,6,48,20,50,4,0,38.9213,51.8962,2,2,23.9639,1,2,23.9639,1,1
42,6,48,20,50,4,1,-13.674,159.102,2,14,15.4395,1,6,35.7318,2.31431,0
42,6,48,20,50,4,2,16.4339,-7.02908,1,2,48.113,1,2,48.113,1,1
42,6,48,20,50,4,3,82.8738,94.8919,2,12,16.4181,1,12,16.4181,1,1
42,6,48,20,50,4,4,-68.8985,-113.56,1,7,19.4749,1,7,19.4749,1,1
42,6,48,20,50,4,5,-3.75593,12.0657,2,16,40.9158,1,2,61.1924,1.49557,0
42,6,48,20,50,4,6,-48.7557,-125.303,1,3,14.064,1,3,14.064,1,1
42,6,48,20,50,4,7,-39.6988,-114.827,1,3,13.9801,1,3,13.9801,1,1
42,6,48,20,50,4,8,15.2685,96.2627,2,11,17.3557,1,11,17.3557,1,1
42,6,48,20,50,4,9,87.0265,157.76,2,12,19.29,1,12,19.29,1,1
42,6,48,20,50,4,10,42.3439,-16.2078,1,2,31.3532,1,2,31.3532,1,1
42,6,48,20,50,4,11,85.5874,-175.736,1,12,17.7658,1,12,17.7658,1,1
42,6,48,20,50,4,12,77.9124,-51.8471,1,12,6.05098,1,12,6.05098,1,1
42,6,48,20,50,4,13,-72.1256,174.832,2,6,23.7418,1,6,23.7418,1,1
42,6,48,20,50,4,14,-82.9401,-64.4269,1,1,5.94081,1,1,5.94081,1,1
42,6,48,20,50,4,15,31.1297,91.9624,2,11,2.93291,1,11,2.93291,1,1
42,6,48,20,50,4,16,83.7347,-145.089,1,12,15.885,1,12,15.885,1,1
42,6,48,20,50,4,17,35.5322,20.3372,2,2,20.9404,1,2,20.9404,1,1
42,6,48,20,50,4,18,13.9411,56.812,2,11,33.9613,1,11,33.9613,1,1
42,6,48,20,50,4,19,-32.3855,70.0851,2,19,17.8148,1,9,18.1747,1.0202,0
42,6,48,20,50,4,20,61.6257,107.717,2,11,33.2675,1,11,33.2675,1,1
42,6,48,20,50,4,21,-48.9246,-154.26,1,3,21.4531,1,3,21.4531,1,1
42,6,48,20,50,4,22,81.2072,2.75323,2,12,4.08492,1,12,4.08492,1,1
42,6,48,20,50,4,23,-44.5434,12.9514,1,16,16.0488,1,8,26.6982,1.66356,0
42,6,48,20,50,4,24,-40.4921,-95.0339,1,3,29.2899,1,3,29.2899,1,1
42,6,48,20,50,4,25,-4.64427,-176.296,1,15,9.68811,1,10,16.0191,1.65348,0
42,6,48,20,50,4,26,34.3791,-18.1137,1,2,38.419,1,2,38.419,1,1
42,6,48,20,50,4,27,-86.016,44.583,2,1,5.33803,1,1,5.33803,1,1
42,6,48,20,50,4,28,55.0196,-136.283,1,4,39.381,1,4,39.381,1,1
42,6,48,20,50,4,29,19.7073,124.159,2,13,26.5827,1,11,34.1362,1.28415,0
42,6,48,20,50,4,30,-10.355,-78.3261,1,0,44.4332,1,0,44.4332,1,1
42,6,48,20,50,4,31,18.0608,-33.2406,1,0,35.463,1,0,35.463,1,1
42,6,48,20,50,4,32,-21.7074,-72.8141,1,3,53.4735,1,3,53.4735,1,1
42,6,48,20,50,4,33,83.5483,164.467,2,12,24.8974,1,12,24.8974,1,1
42,6,48,20,50,4,34,81.9989,-77.6744,1,12,7.78002,1,12,7.78002,1,1
42,6,48,20,50,4,35,27.2763,107.249,2,11,16.7788,1,11,16.7788,1,1
42,6,48,20,50,4,36,-74.9786,136.703,2,18,16.005,1,6,28.0019,1.74958,0
42,6,48,20,50,4,37,66.4946,-167.543,1,4,42.2862,1,4,42.2862,1,1
42,6,48,20,50,4,38,-20.2717,-136.098,1,17,11.6676,1,3,15.7306,1.34823,0
42,6,48,20,50,4,39,12.7044,58.4725,2,11,33.416,1,11,33.416,1,1
42,6,48,20,50,4,40,-25.5658,-163.88,1,10,10.4974,1,10,10.4974,1,1
42,6,48,20,50,4,41,31.088,-162.373,1,4,8.5588,1,4,8.5588,1,1
42,6,48,20,50,4,42,-0.99675,70.1441,2,5,19.7916,1,5,19.7916,1,1
42,6,48,20,50,4,43,31.1049,-71.9542,1,0,3.29945,1,0,3.29945,1,1
42,6,48,20,50,4,44,56.9305,-78.3756,1,0,24.768,1,0,24.768,1,1
42,6,48,20,50,4,45,-63.8976,-86.8491,1,1,25.9636,1,1,25.9636,1,1
42,6,48,20,50,4,46,11.6491,88.3264,2,11,19.4564,1,11,19.4564,1,1
42,6,48,20,50,4,47,29.9551,159.883,2,14,56.9867,1,11,61.4664,1.07861,0
42,6,48,20,50,4,48,-82.2439,47.0068,2,18,3.33867,1,1,10.3992,3.11477,0
42,6,48,20,50,4,49,72.1754,179.51,2,12,47.5428,1,12,47.5428,1,1
42,7,49,20,50,4,0,-13.3193,33.6385,2,4,8.76501,1,4,8.76501,1,1
42,7,49,20,50,4,1,-84.91,-160.963,1,0,7.04632,1,0,7.04632,1,1
42,7,49,20,50,4,2,16.0294,26.8683,2,4,31.0544,1,4,31.0544,1,1
42,7,49,20,50,4,3,-84.4334,-21.8866,1,0,9.20607,1,0,9.20607,1,1
42,7,49,20,50,4,4,-4.80124,-18.5843,1,9,28.5031,1,9,28.5031,1,1
42,7,49,20,50,4,5,56.231,165.181,2,8,12.885,1,5,22.7344,1.76441,0
42,7,49,20,50,4,6,53.5308,66.0104,2,11,18.295,1,5,39.9048,2.18118,0
42,7,49,20,50,4,7,12.9148,172.501,2,7,4.58793,1,7,4.58793,1,1
42,7,49,20,50,4,8,-73.7181,95.071,2,17,10.4306,1,17,10.4306,1,1
42,7,49,20,50,4,9,-4.06898,-168.897,1,19,48.6423,1,19,48.6423,1,1
42,7,49,20,50,4,10,7.00307,23.4293,2,4,26.0129,1,4,26.0129,1,1
42,7,49,20,50,4,11,-87.6531,12.1548,1,0,11.0126,1,0,11.0126,1,1
42,7,49,20,50,4,12,83.068,-123.053,1,16,8.40258,1,16,8.40258,1,1
42,7,49,20,50,4,13,-41.1512,55.1286,2,17,29.307,1,17,29.307,1,1
42,7,49,20,50,4,14,84.0199,156.894,2,5,7.16175,1,5,7.16175,1,1
42,7,49,20,50,4,15,51.1147,-38.5989,1,2,24.8967,1,2,24.8967,1,1
42,7,49,20,50,4,16,5.26605,112.41,2,18,29.2565,1,3,46.1876,1.57871,0
42,7,49,20,50,4,17,-9.78086,-137.409,1,1,28.7977,1,1,28.7977,1,1
42,7,49,20,50,4,18,-20.3611,-8.42851,1,13,35.5539,1,9,35.9027,1.00981,0
42,7,49,20,50,4,19,10.3522,129.675,2,3,29.5294,1,3,29.5294,1,1
42,7,49,20,50,4,20,76.4936,-46.8336,1,16,12.6377,1,16,12.6377,1,1
42,7,49,20,50,4,21,57.428,80.0488,2,11,20.6695,1,5,31.3402,1.51625,0
42,7,49,20,50,4,22,-80.4116,-39.3145,1,0,9.37647,1,0,9.37647,1,1
42,7,49,20,50,4,23,36.2751,-128.259,1,19,7.72958,1,19,7.72958,1,1
42,7,49,20,50,4,24,-62.1217,-115.588,1,0,20.8439,1,0,20.8439,1,1
42,7,49,20,50,4,25,-58.5783,69.7627,2,17,9.25922,1,17,9.25922,1,1
42,7,49,20,50,4,26,43.9207,-112.463,1,19,21.7532,1,19,21.7532,1,1
42,7,49,20,50,4,27,-49.0412,73.9775,2,17,16.1501,1,17,16.1501,1,1
42,7,49,20,50,4,28,-27.7578,-0.384903,1,13,27.622,1,4,43.6143,1.57897,0
42,7,49,20,50,4,29,-25.4469,-67.4759,1,9,23.0626,1,9,23.0626,1,1
42,7,49,20,50,4,30,-11.7456,-128.664,1,1,23.6647,1,1,23.6647,1,1
42,7,49,20,50,4,31,36.9626,167.041,2,3,13.506,1,3,13.506,1,1
42,7,49,20,50,4,32,81.8726,-125.636,1,16,10.0238,1,16,10.0238,1,1
42,7,49,20,50,4,33,-75.1841,-56.977,1,0,11.1884,1,0,11.1884,1,1
42,7,49,20,50,4,34,22.9675,50.3362,2,4,34.8495,1,4,34.8495,1,1
42,7,49,20,50,4,35,-53.6508,18.9222,2,13,11.4861,1,17,36.0296,3.1368,0
42,7,49,20,50,4,36,-88.2487,-172.446,1,0,8.18125,1,0,8.18125,1,1
42,7,49,20,50,4,37,-40.5145,-157.321,1,1,29.1987,1,1,29.1987,1,1
42,7,49,20,50,4,38,-15.8801,171.521,2,7,24.2311,1,7,24.2311,1,1
42,7,49,20,50,4,39,-52.79,23.9963,2,13,14.6812,1,17,34.16,2.32679,0
42,7,49,20,50,4,40,-62.0333,-42.7366,1,12,6.67974,1,0,27.0349,4.0473,0
42,7,49,20,50,4,41,-43.1205,143.775,2,15,34.7467,1,15,34.7467,1,1
42,7,49,20,50,4,42,12.4002,-4.32346,1,9,49.5001,1,9,49.5001,1,1
42,7,49,20,50,4,43,18.8762,149.285,2,3,11.2718,1,3,11.2718,1,1
42,7,49,20,50,4,44,87.6458,166.858,2,16,6.01455,1,16,6.01455,1,1
42,7,49,20,50,4,45,-49.0956,-28.1996,1,12,8.7676,1,9,37.3002,4.25433,0
42,7,49,20,50,4,46,-70.903,155.734,2,15,6.29457,1,15,6.29457,1,1
42,7,49,20,50,4,47,-20.5794,-158.061,1,1,35.3952,1,1,35.3952,1,1
42,7,49,20,50,4,48,-74.9511,-11.527,1,0,19.0217,1,0,19.0217,1,1
42,7,49,20,50,4,49,-17.519,76.0327,2,4,33.3811,1,4,33.3811,1,1
42,8,50,20,50,4,0,15.2304,2.78647,1,2,15.6343,1,2,15.6343,1,1
42,8,50,20,50,4,1,-79.3068,35.9052,2,19,7.45761,1,9,8.81911,1.18256,0
42,8,50,20,50,4,2,8.25002,-149.678,1,10,16.5009,1,10,16.5009,1,1
42,8,50,20,50,4,3,3.88905,-156.134,1,10,23.2154,1,10,23.2154,1,1
42,8,50,20,50,4,4,41.7595,40.7686,2,0,29.3792,1,0,29.3792,1,1
42,8,50,20,50,4,5,15.7567,-81.9687,1,15,45.1933,1,15,45.1933,1,1
42,8,50,20,50,4,6,43.8566,51.9996,2,0,27.2936,1,0,27.2936,1,1
42,8,50,20,50,4,7,-47.5137,-134.037,1,4,15.4486,1,4,15.4486,1,1
42,8,50,20,50,4,8,1.82442,41.262,2,8,12.0655,1,8,12.0655,1,1
42,8,50,20,50,4,9,51.976,-173.663,1,10,56.9748,1,10,56.9748,1,1
42,8,50,20,50,4,10,-58.3242,-16.6986,1,9,18.1429,1,9,18.1429,1,1
42,8,50,20,50,4,11,-14.5097,-48.2475,1,18,27.1511,1,18,27.1511,1,1
42,8,50,20,50,4,12,-49.9373,106.931,2,16,8.46101,1,1,38.1244,4.5059,0
42,8,50,20,50,4,13,-49.0586,-0.312988,1,9,24.7436,1,9,24.7436,1,1
42,8,50,20,50,4,14,-55.7437,-70.4185,1,4,26.4528,1,4,26.4528,1,1
42,8,50,20,50,4,15,-88.0992,98.9734,2,7,3.90167,1,7,3.90167,1,1
42,8,50,20,50,4,16,56.184,-154.812,1,10,52.3109,1,10,52.3109,1,1
42,8,50,20,50,4,17,-22.5607,-51.1319,1,18,20.727,1,18,20.727,1,1
42,8,50,20,50,4,18,-62.2452,142.657,2,1,14.4629,1,1,14.4629,1,1
42,8,50,20,50,4,19,-13.6331,139.029,2,12,10.105,1,1,62.3574,6.17092,0
42,8,50,20,50,4,20,1.71266,-175.753,1,10,42.9262,1,10,42.9262,1,1
42,8,50,20,50,4,21,-61.47,-88.8614,1,4,18.8483,1,4,18.8483,1,1
42,8,50,20,50,4,22,28.1233,-37.9675,1,15,2.76271,1,15,2.76271,1,1
42,8,50,20,50,4,23,-21.4494,-120.104,1,4,27.2953,1,4,27.2953,1,1
42,8,50,20,50,4,24,-88.3528,-118.947,1,3,1.33363,1,3,1.33363,1,1
42,8,50,20,50,4,25,-56.8837,-113.354,1,4,9.26143,1,4,9.26143,1,1
42,8,50,20,50,4,26,22.1774,37.2132,2,8,24.1815,1,8,24.1815,1,1
42,8,50,20,50,4,27,9.19926,124.48,2,12,30.9086,1,8,71.0474,2.29863,0
42,8,50,20,50,4,28,-17.9279,100.281,2,17,28.3506,1,8,51.4767,1.81572,0
42,8,50,20,50,4,29,-27.9164,32.6568,2,5,21.1549,1,5,21.1549,1,1
42,8,50,20,50,4,30,-75.0686,-52.0313,1,19,13.9957,1,3,14.3956,1.02858,0
42,8,50,20,50,4,31,-24.1849,142.231,2,12,10.3191,1,1,50.9793,4.94028,0
42,8,50,20,50,4,32,-13.4217,86.5089,2,13,28.4572,1,8,37.3395,1.31213,0
42,8,50,20,50,4,33,-44.4505,28.6663,2,9,31.0078,1,9,31.0078,1,1
42,8,50,20,50,4,34,24.5828,63.8326,2,8,23.3062,1,8,23.3062,1,1
42,8,50,20,50,4,35,-6.15257,-127.409,1,10,14.549,1,10,14.549,1,1
42,8,50,20,50,4,36,34.0399,44.7548,2,8,31.3907,1,8,31.3907,1,1
42,8,50,20,50,4,37,-18.1352,-55.6736,1,18,26.7335,1,18,26.7335,1,1
42,8,50,20,50,4,38,-86.6063,100.831,2,7,3.66002,1,7,3.66002,1,1
42,8,50,20,50,4,39,2.11101,-169.918,1,10,37.0982,1,10,37.0982,1,1
42,8,50,20,50,4,40,80.942,70.4545,2,0,11.5582,1,0,11.5582,1,1
42,8,50,20,50,4,41,-51.6361,26.2388,2,9,23.4858,1,9,23.4858,1,1
42,8,50,20,50,4,42,-36.1661,95.1263,2,16,19.6688,1,7,56.5781,2.87655,0
42,8,50,20,50,4,43,-14.6405,71.8119,2,13,14.9794,1,8,26.0594,1.73968,0
42,8,50,20,50,4,44,7.70383,94.8861,2,8,41.6777,1,8,41.6777,1,1
42,8,50,20,50,4,45,-37.7657,45.2705,2,13,19.3631,1,5,35.8234,1.85009,0
42,8,50,20,50,4,46,-68.5726,56.0989,2,9,16.4977,1,9,16.4977,1,1
42,8,50,20,50,4,47,3.75069,16.0114,2,14,6.53164,1,14,6.53164,1,1
42,8,50,20,50,4,48,-18.6961,98.6003,2,17,29.7469,1,8,50.27,1.68992,0
42,8,50,20,50,4,49,-67.6611,-168.226,1,6,19.6212,1,6,19.6212,1,1
42,9,51,20,50,4,0,-21.2532,17.127,2,6,21.7455,1,6,21.7455,1,1
42,9,51,20,50,4,1,-44.7729,113.138,2,11,13.9094,1,2,28.8843,2.07659,0
42,9,51,20,50,4,2,-62.5564,101.867,2,2,9.58098,1,2,9.58098,1,1
42,9,51,20,50,4,3,38.6409,134.175,2,8,16.0633,1,8,16.0633,1,1
42,9,51,20,50,4,4,38.3564,-172.088,1,0,11.1075,1,0,11.1075,1,1
42,9,51,20,50,4,5,14.0002,-55.0007,1,5,50.0882,1,5,50.0882,1,1
42,9,51,20,50,4,6,86.9794,131.067,2,18,6.17627,1,1,12.8006,2.07255,0
42,9,51,20,50,4,7,-52.6395,-133.799,1,19,26.1102,1,19,26.1102,1,1
42,9,51,20,50,4,8,43.4092,-62.5505,1,16,41.8707,1,16,41.8707,1,1
42,9,51,20,50,4,9,3.98586,136.747,2,7,7.56921,1,7,7.56921,1,1
42,9,51,20,50,4,10,-47.2269,124.911,2,11,9.44353,1,2,30.3512,3.21397,0
42,9,51,20,50,4,11,50.2418,-108.805,1,16,33.1262,1,16,33.1262,1,1
42,9,51,20,50,4,12,-74.4424,-5.84383,1,13,11.7849,1,13,11.7849,1,1
42,9,51,20,50,4,13,-41.0592,-157.106,1,19,32.5969,1,19,32.5969,1,1
42,9,51,20,50,4,14,-76.2642,-47.9577,1,13,8.17295,1,13,8.17295,1,1
42,9,51,20,50,4,15,-73.4291,-15.0348,1,13,8.93378,1,13,8.93378,1,1
42,9,51,20,50,4,16,74.5847,-56.4039,1,16,11.0241,1,16,11.0241,1,1
42,9,51,20,50,4,17,-40.9486,-155.943,1,19,32.8468,1,19,32.8468,1,1
42,9,51,20,50,4,18,-67.2685,175.385,2,14,11.2563,1,4,23.8033,2.11466,0
42,9,51,20,50,4,19,79.1157,122.176,2,1,5.27527,1,1,5.27527,1,1
42,9,51,20,50,4,20,-88.3519,6.2318,1,4,11.9925,1,13,21.619,1.80271,0
42,9,51,20,50,4,21,-56.4125,177.255,2,14,16.6637,1,4,36.1212,2.16766,0
42,9,51,20,50,4,22,-21.3505,-38.104,1,13,47.2853,1,13,47.2853,1,1
42,9,51,20,50,4,23,-68.2719,-135.883,1,19,12.1746,1,19,12.1746,1,1
42,9,51,20,50,4,24,39.6728,51.428,2,18,46.9532,1,1,47.215,1.00558,0
42,9,51,20,50,4,25,-89.5681,164.892,2,4,10.1811,1,4,10.1811,1,1
42,9,51,20,50,4,26,-1.83033,101.347,2,9,41.9826,1,9,41.9826,1,1
42,9,51,20,50,4,27,-61.9568,27.4546,2,2,25.0563,1,2,25.0563,1,1
42,9,51,20,50,4,28,-42.2482,-26.0319,1,13,27.2796,1,13,27.2796,1,1
42,9,51,20,50,4,29,25.1743,-57.0247,1,5,54.0915,1,5,54.0915,1,1
42,9,51,20,50,4,30,53.0052,83.4904,2,1,24.5737,1,1,24.5737,1,1
42,9,51,20,50,4,31,53.9702,75.1798,2,1,25.5747,1,1,25.5747,1,1
42,9,51,20,50,4,32,-76.4568,-153.957,1,19,5.46896,1,19,5.46896,1,1
42,9,51,20,50,4,33,49.6181,-107.451,1,16,33.6594,1,16,33.6594,1,1
42,9,51,20,50,4,34,-79.286,77.4677,2,4,4.85717,1,4,4.85717,1,1
42,9,51,20,50,4,35,-82.6374,-155.276,1,19,10.1895,1,19,10.1895,1,1
42,9,51,20,50,4,36,-48.1503,-98.0999,1,13,37.4727,1,13,37.4727,1,1
42,9,51,20,50,4,37,-79.0103,40.9984,2,4,11.2308,1,4,11.2308,1,1
42,9,51,20,50,4,38,21.8981,-114.564,1,5,33.768,1,5,33.768,1,1
42,9,51,20,50,4,39,42.5579,-56.8583,1,16,43.6872,1,16,43.6872,1,1
42,9,51,20,50,4,40,58.4318,85.9796,2,1,18.8007,1,1,18.8007,1,1
42,9,51,20,50,4,41,-35.9833,-66.797,1,13,37.0304,1,13,37.0304,1,1
42,9,51,20,50,4,42,3.6635,-15.8801,1,6,55.7886,1,13,74.7167,1.33928,0
42,9,51,20,50,4,43,70.3288,102.831,2,1,4.80559,1,1,4.80559,1,1
42,9,51,20,50,4,44,69.044,11.0061,2,18,17.5272,1,16,28.9596,1.65226,0
42,9,51,20,50,4,45,-67.0971,64.0985,2,2,8.29456,1,2,8.29456,1,1
42,9,51,20,50,4,46,-42.7518,153.746,2,15,13.7691,1,4,44.6674,3.24405,0
42,9,51,20,50,4,47,-20.3609,-58.4171,1,5,41.7835,1,5,41.7835,1,1
42,9,51,20,50,4,48,89.8948,-121.485,1,18,6.96161,1,16,7.28587,1.04658,0
42,9,51,20,50,4,49,7.06614,-158.782,1,17,30.1993,1,17,30.1993,1,1
42,10,52,20,50,4,0,11.4195,166.284,2,5,36.2889,1,5,36.2889,1,1
42,10,52,20,50,4,1,-32.6293,-39.0785,1,19,38.2288,1,7,55.2562,1.44541,0
42,10,52,20,50,4,2,19.6182,-60.1768,1,3,25.5356,1,3,25.5356,1,1
42,10,52,20,50,4,3,44.0618,179.904,2,4,33.7755,1,4,33.7755,1,1
42,10,52,20,50,4,4,2.87094,85.4477,2,18,20.3975,1,18,20.3975,1,1
42,10,52,20,50,4,5,-26.317,-104.894,1,8,10.759,1,8,10.759,1,1
42,10,52,20,50,4,6,-1.208,118.103,2,15,12.5239,1,15,12.5239,1,1
42,10,52,20,50,4,7,-13.8167,-51.6672,1,19,34.0345,1,0,50.0059,1.46927,0
42,10,52,20,50,4,8,-59.879,-96.7561,1,1,23.6439,1,1,23.6439,1,1
42,10,52,20,50,4,9,-12.2803,-43.6252,1,19,26.3177,1,0,43.3712,1.64798,0
42,10,52,20,50,4,10,77.7036,127.98,2,4,14.6615,1,4,14.6615,1,1
42,10,52,20,50,4,11,-52.8812,-148.004,1,1,7.40583,1,1,7.40583,1,1
42,10,52,20,50,4,12,-1.33649,-123.993,1,8,20.7593,1,8,20.7593,1,1
42,10,52,20,50,4,13,-38.1423,-150.008,1,1,16.6818,1,1,16.6818,1,1
42,10,52,20,50,4,14,62.9562,106.584,2,4,11.945,1,4,11.945,1,1
42,10,52,20,50,4,15,4.4646,-31.2487,1,19,10.6145,1,0,22.4244,2.11261,0
42,10,52,20,50,4,16,46.4338,123.671,2,4,17.536,1,4,17.536,1,1
42,10,52,20,50,4,17,54.8364,-47.8959,1,12,11.6498,1,12,11.6498,1,1
42,10,52,20,50,4,18,-58.253,17.7964,2,16,16.1583,1,14,31.7464,1.96471,0
42,10,52,20,50,4,19,-23.9958,69.2358,2,14,28.0329,1,14,28.0329,1,1
42,10,52,20,50,4,20,-38.378,79.3743,2,14,14.478,1,14,14.478,1,1
42,10,52,20,50,4,21,72.1707,100.828,2,4,15.1863,1,4,15.1863,1,1
42,10,52,20,50,4,22,8.73869,-63.292,1,3,35.6781,1,3,35.6781,1,1
42,10,52,20,50,4,23,-65.4195,77.7193,2,16,13.1667,1,14,13.7918,1.04748,0
42,10,52,20,50,4,24,9.97592,24.6003,2,0,40.2299,1,0,40.2299,1,1
42,10,52,20,50,4,25,-72.9529,-4.6409,1,7,16.6594,1,7,16.6594,1,1
42,10,52,20,50,4,26,-13.7098,-71.6683,1,11,31.9887,1,11,31.9887,1,1
42,10,52,20,50,4,27,13.6778,149.907,2,5,26.099,1,5,26.099,1,1
42,10,52,20,50,4,28,-7.83057,131.071,2,5,4.70903,1,5,4.70903,1,1
42,10,52,20,50,4,29,89.9495,-69.7488,1,9,1.30421,1,9,1.30421,1,1
42,10,52,20,50,4,30,28.8274,8.82819,1,0,23.5318,1,0,23.5318,1,1
42,10,52,20,50,4,31,39.5013,-29.4776,1,0,22.1755,1,0,22.1755,1,1
42,10,52,20,50,4,32,-23.7506,8.67534,1,19,38.5421,1,0,50.7761,1.31742,0
42,10,52,20,50,4,33,51.3132,15.9928,2,6,22.4759,1,6,22.4759,1,1
42,10,52,20,50,4,34,-76.7641,-125.365,1,7,14.6141,1,7,14.6141,1,1
42,10,52,20,50,4,35,-47.3857,-50.2842,1,7,40.085,1,7,40.085,1,1
42,10,52,20,50,4,36,67.0045,-130.43,1,17,15.1719,1,9,27.1761,1.79122,0
42,10,52,20,50,4,37,-64.7281,-28.5135,1,7,23.4684,1,7,23.4684,1,1
42,10,52,20,50,4,38,-6.86105,-80.2952,1,11,22.4419,1,11,22.4419,1,1
42,10,52,20,50,4,39,-65.3971,-173.77,1,1,24.0429,1,1,24.0429,1,1
42,10,52,20,50,4,40,62.1525,-96.7001,1,12,17.4695,1,12,17.4695,1,1
42,10,52,20,50,4,41,0.794426,-83.1146,1,11,20.35,1,11,20.35,1,1
42,10,52,20,50,4,42,5.81578,-151.056,1,8,44.6828,1,8,44.6828,1,1
42,10,52,20,50,4,43,-56.6037,175.97,2,2,26.2081,1,2,26.2081,1,1
42,10,52,20,50,4,44,80.0076,-113.308,1,17,1.21067,1,9,10.5303,8.69787,0
42,10,52,20,50,4,45,-36.8892,37.67,2,16,25.9583,1,14,28.8696,1.11215,0
42,10,52,20,50,4,46,37.7599,-174.776,1,13,23.2077,1,9,75.0086,3.23206,0
42,10,52,20,50,4,47,-85.9038,-151.981,1,7,5.94838,1,7,5.94838,1,1
42,10,52,20,50,4,48,6.94975,110.819,2,15,21.8422,1,15,21.8422,1,1
42,10,52,20,50,4,49,22.0058,40.3712,2,18,28.4674,1,18,28.4674,1,1
42,11,53,20,50,4,0,-32.8768,-10.6107,1,9,26.6403,1,9,26.6403,1,1
42,11,53,20,50,4,1,83.2318,-160.905,1,5,1.51544,1,5,1.51544,1,1
42,11,53,20,50,4,2,-57.9575,-8.72137,1,9,10.8089,1,9,10.8089,1,1
42,11,53,20,50,4,3,67.2319,-86.1905,1,2,20.4963,1,2,20.4963,1,1
42,11,53,20,50,4,4,-12.152,-155.458,1,14,22.539,1,14,22.539,1,1
42,11,53,20,50,4,5,51.9418,-104.792,1,16,30.6799,1,11,33.6085,1.09546,0
42,11,53,20,50,4,6,24.995,-7.23253,1,1,24.5279,1,1,24.5279,1,1
42,11,53,20,50,4,7,-34.4699,87.8925,2,7,45.3578,1,9,58.9729,1.30017,0
42,11,53,20,50,4,8,56.7514,-56.4871,1,2,35.1808,1,2,35.1808,1,1
42,11,53,20,50,4,9,-84.6337,-129.947,1,13,5.40005,1,13,5.40005,1,1
42,11,53,20,50,4,10,-21.9969,31.4264,2,9,36.9597,1,9,36.9597,1,1
42,11,53,20,50,4,11,-10.7117,-76.8251,1,15,21.7272,1,18,40.3537,1.85729,0
42,11,53,20,50,4,12,29.5607,-112.323,1,11,27.4264,1,11,27.4264,1,1
42,11,53,20,50,4,13,-58.216,151.144,2,8,17.719,1,8,17.719,1,1
42,11,53,20,50,4,14,8.27584,63.5185,2,3,25.9802,1,3,25.9802,1,1
42,11,53,20,50,4,15,60.6321,130.798,2,17,17.1057,1,0,25.379,1.48365,0
42,11,53,20,50,4,16,-63.5461,107.728,2,8,23.116,1,8,23.116,1,1
42,11,53,20,50,4,17,74.9465,-63.0071,1,2,14.3981,1,2,14.3981,1,1
42,11,53,20,50,4,18,-40.4968,104.357,2,7,44.1491,1,8,47.1522,1.06802,0
42,11,53,20,50,4,19,15.4012,74.7023,2,6,27.023,1,6,27.023,1,1
42,11,53,20,50,4,20,64.4494,-45.314,1,2,28.2884,1,2,28.2884,1,1
42,11,53,20,50,4,21,74.9551,-1.11119,2,2,21.7383,1,0,25.0403,1.1519,0
42,11,53,20,50,4,22,63.7267,-99.0295,1,16,21.7527,1,2,23.2785,1.07015,0
42,11,53,20,50,4,23,-46.6094,60.9562,2,9,33.2355,1,9,33.2355,1,1
42,11,53,20,50,4,24,12.2417,-82.4861,1,15,10.9615,1,11,60.8122,5.54782,0
42,11,53,20,50,4,25,55.5046,160.489,2,17,16.9315,1,4,26.7015,1.57703,0
42,11,53,20,50,4,26,64.4702,-90.4141,1,2,23.0226,1,2,23.0226,1,1
42,11,53,20,50,4,27,-48.1678,8.06178,1,9,6.90719,1,9,6.90719,1,1
42,11,53,20,50,4,28,-11.3686,-32.7676,1,1,19.9582,1,1,19.9582,1,1
42,11,53,20,50,4,29,-10.397,173.815,2,19,25.7757,1,19,25.7757,1,1
42,11,53,20,50,4,30,-74.6246,-79.5298,1,12,6.96769,1,12,6.96769,1,1
42,11,53,20,50,4,31,62.3063,-96.3413,1,16,23.849,1,2,24.8515,1.04204,0
42,11,53,20,50,4,32,-75.901,94.5056,2,8,17.4982,1,8,17.4982,1,1
42,11,53,20,50,4,33,10.3258,-52.7957,1,15,18.3776,1,1,33.8256,1.84059,0
42,11,53,20,50,4,34,9.43113,-128.546,1,11,28.896,1,11,28.896,1,1
42,11,53,20,50,4,35,-79.0467,-32.2389,1,13,8.20731,1,13,8.20731,1,1
42,11,53,20,50,4,36,3.06993,171.817,2,19,21.9089,1,19,21.9089,1,1
42,11,53,20,50,4,37,73.325,-46.4067,1,2,17.9477,1,2,17.9477,1,1
42,11,53,20,50,4,38,-53.6063,-126.569,1,13,35.1067,1,13,35.1067,1,1
42,11,53,20,50,4,39,-82.7253,97.2707,2,8,14.9582,1,8,14.9582,1,1
